Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Sep 18,Bud Dupree,28410,LAC,LB,,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 18,Davante Adams,27581,LAR,WR,,JGrahnasaurs,On Injured Reserve,Sun 8:20 pm @ Den
Sep 17,Kendal Daniels,42756,Atl,LB,,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,DJ Giddens,41937,Ind,RB,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Deonte Banks,40053,NYG,CB,Q,FA,On Injured Reserve,Sun 1:00 pm vs Ten
Sep 17,Will McDonald IV,40038,NYJ,"DL,DE",,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 17,Will Anderson Jr.,40031,Hou,DE,,FA,Off Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Micah McFadden,34102,NYG,LB,,FA,On Injured Reserve,Sun 1:00 pm vs Ten
Sep 17,Chris Olave,33966,NO,WR,,Sunday Kevin,On Injured Reserve,Sun 4:25 pm vs LV
Sep 17,Chauncey Golston,33472,NYG,"DT,DE",,FA,On Injured Reserve,Sun 1:00 pm vs Ten
Sep 17,Paulson Adebo,33464,NYG,CB,IR,FA,On Injured Reserve,Sun 1:00 pm vs Ten
Sep 17,Greg Newsome II,33414,NYG,CB,,FA,On Injured Reserve,Sun 1:00 pm vs Ten
Sep 17,Javon Kinlaw,32684,Was,DT,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Chase Young,32672,NO,"DL,DE",Q,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 17,Davon Godchaux,30291,NO,"DL,DT",,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 17,Grover Stewart,30257,Ind,DT,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Za'Darius Smith,28510,Atl,"LB,DE",,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,Cameron Heyward,24818,Pit,"DT,DE",,FA,On Injured Reserve,Sun 1:00 pm vs Cin
Sep 17,Seydou Traore,42790,Mia,TE,,FA,On Injured Reserve,Sun 1:00 pm vs KC
Sep 17,Wade Woodaz,42745,Hou,LB,,FA,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Brandon Cisse,42674,GB,CB,,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,De'Zhaun Stribling,42655,SF,WR,IR,Maybe Mitchell,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Akheem Mesidor,42644,LAC,"LB,DE",,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Keondre Jackson,42471,Bal,S,,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Warren Brinson,41984,GB,DT,O,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Tory Horton,41952,Sea,WR,,FA,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Dante Trader Jr.,41941,Mia,S,,FA,On Injured Reserve,Sun 1:00 pm vs KC
Sep 17,Barryn Sorrell,41924,GB,DE,,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Cody Simon,41918,Ari,LB,,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Billy Bowman Jr.,41911,Atl,S,Q,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,Teddye Buchanan,41908,Bal,LB,,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Upton Stout,41884,SF,CB,,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Darien Porter,41876,LV,CB,Q,FA,On Injured Reserve,Sun 4:25 pm @ NO
Sep 17,Jacob Parrish,41869,TB,CB,,FA,On Injured Reserve,Sun 4:05 pm vs Min
Sep 17,Nick Emmanwori,41820,Sea,S,,FA,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Shemar Stewart,41802,Cin,DE,,FA,On Injured Reserve,Sun 1:00 pm @ Pit
Sep 17,Ashton Jeanty,41791,LV,RB,,Max’s TD Bombers,On Injured Reserve,Sun 4:25 pm @ NO
Sep 17,Jalen Coker,41293,Car,WR,Q,Dave’s Bone Crushers,On Injured Reserve,Sun 1:00 pm @ Cle
Sep 17,Dadrion Taylor-Demerson,40999,Ari,"DB,S",,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Devontez Walker,40991,Bal,WR,,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,T.J. Tampa Jr.,40990,Bal,"DB,CB",IR,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Ty'Ron Hopper,40972,GB,LB,,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Jalen McMillan,40954,TB,WR,,FA,On Injured Reserve,Sun 4:05 pm vs Min
Sep 17,Cooper DeJean,40934,Phi,"DB,CB",,FA,On Injured Reserve,Mon 8:15 pm @ Chi
Sep 17,Max Melton,40929,Ari,"DB,CB",Q,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Ladd McConkey,40908,LAC,WR,,Dave’s Bone Crushers,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Michael Penix Jr.,40889,Atl,QB,,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,Chop Robinson,40879,Mia,DE,Q,FA,On Injured Reserve,Sun 1:00 pm vs KC
Sep 17,Brock Bowers,40878,LV,TE,Q,Owl Out Blitz,On Injured Reserve,Sun 4:25 pm @ NO
Sep 17,Sean Tucker,40742,TB,RB,,FA,On Injured Reserve,Sun 4:05 pm vs Min
Sep 17,Ty Okada,40469,Sea,S,Q,FA,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Austin Ajiake,40297,Ind,LB,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Derius Davis,40133,LAC,WR,,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Garrett Williams,40127,Ari,CB,Q,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,DeMarvion Overshown,40099,Dal,LB,Q,FA,On Injured Reserve,Sun 4:25 pm vs Bal
Sep 17,Keion White,40080,SF,"LB,DE",,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Anthony Richardson Sr.,40040,Ind,QB,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Lukas Van Ness,40037,GB,"LB,DE",,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Zay Flowers,40039,Bal,WR,Q,Jason's Jazzy Team,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Jalen Carter,40035,Phi,"DT,DE",,FA,On Injured Reserve,Mon 8:15 pm @ Chi
Sep 17,Will Anderson Jr.,40031,Hou,DE,,FA,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Jack Gibbens,34454,Ari,LB,,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Josh Jobe,34383,Sea,CB,,FA,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Jake Hummel,34342,Hou,LB,Q,FA,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Deane Leonard,34192,LAC,"DB,CB",,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,James Houston,34173,Dal,"DL,LB,DE",,FA,On Injured Reserve,Sun 4:25 pm vs Bal
Sep 17,Malik Willis,34042,Mia,QB,,FA,On Injured Reserve,Sun 1:00 pm vs KC
Sep 17,Alec Pierce,34008,Ind,WR,O,W (Sep 26),On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Trey McBride,34010,Ari,TE,,Maybe Mitchell,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Devonte Wyatt,33983,GB,"DL,DT",,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Roy Lopez,33583,Ari,DT,,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Bobby Brown III,33505,Car,"DT,DE",,FA,On Injured Reserve,Sun 1:00 pm @ Cle
Sep 17,Elijah Molden,33488,LAC,"S,CB",Q,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Nico Collins,33477,Hou,WR,Q,Steel City,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Patrick Jones II,33478,Car,LB,,FA,On Injured Reserve,Sun 1:00 pm @ Cle
Sep 17,Teair Tart,33347,LAC,DT,,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Christian Rozeboom,33261,TB,LB,,FA,On Injured Reserve,Sun 4:05 pm vs Min
Sep 17,Jauan Jennings,32887,Min,WR,,FA,On Injured Reserve,Sun 4:05 pm @ TB
Sep 17,Khalid Kareem,32817,SF,"LB,DE",,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Jaylinn Hawkins,32804,Bal,S,,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Akeem Davis-Gaither,32777,Ind,LB,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Jonathan Greenard,32760,Phi,"LB,DE",Q,FA,On Injured Reserve,Mon 8:15 pm @ Chi
Sep 17,Nnamdi Madubuike,32741,Bal,"DT,DE",,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Neville Gallimore,32752,Chi,DT,,FA,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 17,D'Andre Swift,32705,Chi,RB,,Owl Out Blitz,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 17,A.J. Terrell Jr.,32686,Atl,CB,IR,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,K'Lavon Chaisson,32690,Was,"LB,DE",,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Jerry Jeudy,32685,Cle,WR,,FA,On Injured Reserve,Sun 1:00 pm vs Car
Sep 17,Tua Tagovailoa,32675,Atl,QB,,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,Joe Burrow,32671,Cin,QB,,Locked In Michelle,On Injured Reserve,Sun 1:00 pm @ Pit
Sep 17,Ashton Dulin,32292,Ind,WR,Q,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Jakobi Meyers,32231,Jax,WR,Q,Locked In Michelle,On Injured Reserve,Sun 1:00 pm vs NE
Sep 17,Blake Cashman,31989,Min,LB,,FA,On Injured Reserve,Sun 4:05 pm @ TB
Sep 17,Charles Omenihu,31993,Was,DE,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Andrew Van Ginkel,31983,Min,"LB,DE",,FA,On Injured Reserve,Sun 4:05 pm @ TB
Sep 17,Dre Greenlaw,31980,SF,LB,,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Nick Bosa,31834,SF,"DL,DE",,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Kyler Murray,31833,Min,QB,,FA,On Injured Reserve,Sun 4:05 pm @ TB
Sep 17,Eddy Pineiro,31482,SF,K,,Maybe Mitchell,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Frankie Luvu,31503,Was,LB,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Foyesade Oluokun,31170,Jax,LB,,FA,On Injured Reserve,Sun 1:00 pm vs NE
Sep 17,Dalton Schultz,31107,Hou,TE,,Jason's Jazzy Team,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Josh Sweat,31101,Ari,"LB,DE",,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Dorance Armstrong,31086,Was,"LB,DE",Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Ronnie Harrison Jr.,31063,Mia,"DB,LB,S",IR,FA,On Injured Reserve,Sun 1:00 pm vs KC
Sep 17,B.J. Hill,31039,Cin,DT,Q,FA,On Injured Reserve,Sun 1:00 pm @ Pit
Sep 17,Daron Payne,30983,Was,DT,,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 17,Sam Darnold,30973,Sea,QB,Q,Monday Night Madison,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Cooper Rush,30788,Atl,QB,,FA,On Injured Reserve,Thu 8:15 pm @ GB
Sep 17,Xavier Woods,30304,Chi,S,,FA,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 17,George Kittle,30259,SF,TE,,Owl Out Blitz,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Trey Hendrickson,30216,Bal,"LB,DE",Q,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 17,Cooper Kupp,30182,Sea,WR,Q,FA,On Injured Reserve,Sun 1:00 pm @ Was
Sep 17,Alvin Kamara,30180,NO,RB,,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 17,Dalvin Tomlinson,30168,LAC,DT,D,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Budda Baker,30149,Ari,S,,FA,On Injured Reserve,Sun 4:05 pm @ SF
Sep 17,Malik Hooker,30128,Dal,S,D,FA,On Injured Reserve,Sun 4:25 pm vs Bal
Sep 17,Christian McCaffrey,30121,SF,RB,,Jason's Jazzy Team,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Miles Killebrew,29345,TB,"DB,S",,FA,On Injured Reserve,Sun 4:05 pm vs Min
Sep 17,Javon Hargrave,29323,GB,"DL,DT",Q,FA,On Injured Reserve,Thu 8:15 pm vs Atl
Sep 17,Maliek Collins,29301,Cle,DT,,FA,On Injured Reserve,Sun 1:00 pm vs Car
Sep 17,DeForest Buckner,29241,Ind,DT,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Darren Waller,28592,Car,TE,,FA,On Injured Reserve,Sun 1:00 pm @ Cle
Sep 17,Grady Jarrett,28525,Chi,"DL,DE",,FA,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 17,Khalil Mack,27533,LAC,"LB,DE",,FA,On Injured Reserve,Sun 1:00 pm @ Buf
Sep 17,Jadeveon Clowney,27529,Hou,DE,Q,FA,On Injured Reserve,Sun 1:00 pm @ Ind
Sep 17,Keenan Allen,26699,Ind,WR,,FA,On Injured Reserve,Sun 1:00 pm vs Hou
Sep 17,Kyle Juszczyk,26753,SF,RB,,FA,On Injured Reserve,Sun 4:05 pm vs Ari
Sep 17,Cameron Jordan,24811,NO,DE,,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 17,Calais Campbell,8827,Bal,"DT,DE",,FA,On Injured Reserve,Sun 4:25 pm @ Dal
Sep 16,Kaytron Allen,42809,Was,RB,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Malik Muhammad II,42746,Chi,CB,,FA,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 16,Oscar Delp,42695,NO,TE,,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 16,D'Angelo Ponds,42672,NYJ,CB,,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,R Mason Thomas,42662,KC,DE,,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Omar Cooper Jr.,42652,NYJ,WR,IR,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Mansoor Delane,42628,KC,CB,,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Kyle Monangai,42025,Chi,RB,Q,Jason's Jazzy Team,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 16,LeQuint Allen Jr.,42007,Jax,RB,Q,FA,On Injured Reserve,Sun 1:00 pm vs NE
Sep 16,Jaylin Lane,41920,Was,WR,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Ashton Gillotte,41886,KC,DE,,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,RJ Harvey,41845,Den,RB,Q,Max’s TD Bombers,On Injured Reserve,Sun 8:20 pm vs LAR
Sep 16,TreVeyon Henderson,41823,NE,RB,,Steel City,On Injured Reserve,Sun 1:00 pm @ Jax
Sep 16,Tyler Owens,41222,Was,S,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Isaiah Stalbird,41184,NO,LB,,FA,On Injured Reserve,Sun 4:25 pm vs LV
Sep 16,James Williams Sr.,41112,Ten,LB,,FA,On Injured Reserve,Sun 1:00 pm @ NYG
Sep 16,Jarvis Brownlee Jr.,41044,NYJ,"DB,CB",,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Troy Franklin,41009,Den,WR,,FA,On Injured Reserve,Sun 8:20 pm vs LAR
Sep 16,Cedric Gray,40988,Ten,LB,,FA,On Injured Reserve,Sun 1:00 pm @ NYG
Sep 16,Jonah Elliss,40940,Den,"LB,DE",,FA,On Injured Reserve,Sun 8:20 pm vs LAR
Sep 16,Brian Thomas Jr.,40883,Jax,WR,,Owl Out Blitz,On Injured Reserve,Sun 1:00 pm vs NE
Sep 16,Chamarri Conner,40160,KC,"DB,S",Q,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Darnell Washington,40094,Pit,TE,,FA,On Injured Reserve,Sun 1:00 pm vs Cin
Sep 16,Joey Porter Jr.,40089,Pit,CB,Q,FA,On Injured Reserve,Sun 1:00 pm vs Cin
Sep 16,Marvin Mims Jr.,40090,Den,WR,Q,FA,On Injured Reserve,Sun 8:20 pm vs LAR
Sep 16,Rashee Rice,40084,KC,WR,,Locked In Michelle,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Chig Okonkwo,34099,Was,TE,Q,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Jamien Sherwood,33534,NYJ,LB,,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Kene Nwangwu,33507,NYJ,RB,Q,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Joseph Ossai,33457,NYJ,DE,Q,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Dayo Odeyingbo,33442,Chi,DE,,FA,On Injured Reserve,Mon 8:15 pm vs Phi
Sep 16,Odafe Oweh,33419,Was,LB,,FA,On Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Juwan Johnson,33113,NO,TE,,Steel City,On Injured Reserve,Sun 4:25 pm vs LV
Sep 16,L'Jarius Sneed,32808,KC,CB,Q,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Michael Pittman Jr.,32704,Pit,WR,Q,Sunday Kevin,On Injured Reserve,Sun 1:00 pm vs Cin
Sep 16,Dre'Mont Jones,31903,NE,"LB,DE",Q,FA,On Injured Reserve,Sun 1:00 pm @ Jax
Sep 16,Robert Spillane,31708,NE,LB,,FA,On Injured Reserve,Sun 1:00 pm @ Jax
Sep 16,Carlton Davis III,31033,NE,CB,,FA,On Injured Reserve,Sun 1:00 pm @ Jax
Sep 16,Minkah Fitzpatrick,30981,NYJ,S,Q,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Patrick Mahomes,30123,KC,QB,,JGrahnasaurs,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,David Onyemata,29354,NYJ,"DL,DT",IR,FA,On Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Chris Jones,29271,KC,DT,Q,FA,On Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,James Thompson Jr.,42968,SF,DE,D,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,Jacob Thomas,42920,Min,S,,FA,Off Injured Reserve,Sun 4:05 pm @ TB
Sep 16,Seydou Traore,42790,Mia,TE,,FA,Off Injured Reserve,Sun 1:00 pm vs KC
Sep 16,Keith Abney II,42771,Det,CB,,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Kendal Daniels,42756,Atl,LB,,FA,Off Injured Reserve,Thu 8:15 pm @ GB
Sep 16,Wade Woodaz,42745,Hou,LB,,FA,Off Injured Reserve,Sun 1:00 pm @ Ind
Sep 16,Jimmy Rolder,42740,Det,LB,,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Brenen Thompson,42727,LAC,WR,Q,FA,Off Injured Reserve,Sun 1:00 pm @ Buf
Sep 16,Gracen Halton,42729,SF,"DT,DE",,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,Jakobe Thomas,42720,Min,S,,FA,Off Injured Reserve,Sun 4:05 pm @ TB
Sep 16,Julian Neal,42721,Sea,CB,,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Will Kacmarek,42709,Mia,TE,,FA,Off Injured Reserve,Sun 1:00 pm vs KC
Sep 16,Zachariah Branch,42701,Atl,WR,,FA,Off Injured Reserve,Thu 8:15 pm @ GB
Sep 16,AJ Haulcy,42700,Ind,S,,FA,Off Injured Reserve,Sun 1:00 pm vs Hou
Sep 16,Oscar Delp,42695,NO,TE,,FA,Off Injured Reserve,Sun 4:25 pm vs LV
Sep 16,Romello Height,42692,SF,"LB,DE",Q,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,Eli Stowers,42676,Phi,TE,IR,FA,Off Injured Reserve,Mon 8:15 pm @ Chi
Sep 16,D'Angelo Ponds,42672,NYJ,CB,,FA,Off Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Derrick Moore,42666,Det,DE,,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,R Mason Thomas,42662,KC,DE,,FA,Off Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Kayden McDonald,42658,Hou,DT,IR,FA,Off Injured Reserve,Sun 1:00 pm @ Ind
Sep 16,Keldric Faulk,42653,Ten,DE,,FA,Off Injured Reserve,Sun 1:00 pm @ NYG
Sep 16,Rueben Bain Jr.,42637,TB,"LB,DE",Q,FA,Off Injured Reserve,Sun 4:05 pm vs Min
Sep 16,Kenyon Sadiq,42638,NYJ,TE,,FA,Off Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Jeremiyah Love,42625,Ari,RB,,Monday Night Madison,Off Injured Reserve,Sun 4:05 pm @ SF
Sep 16,Jacory Croskey-Merritt,42010,Was,RB,,Owl Out Blitz,Off Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,LeQuint Allen Jr.,42007,Jax,RB,Q,FA,Off Injured Reserve,Sun 1:00 pm vs NE
Sep 16,RJ Mickens,41987,LAC,S,,FA,Off Injured Reserve,Sun 1:00 pm @ Buf
Sep 16,Warren Brinson,41984,GB,DT,O,FA,Off Injured Reserve,Thu 8:15 pm vs Atl
Sep 16,Tory Horton,41952,Sea,WR,,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Dante Trader Jr.,41941,Mia,S,,FA,Off Injured Reserve,Sun 1:00 pm vs KC
Sep 16,Barryn Sorrell,41924,GB,DE,,FA,Off Injured Reserve,Thu 8:15 pm vs Atl
Sep 16,Billy Bowman Jr.,41911,Atl,S,Q,FA,Off Injured Reserve,Thu 8:15 pm @ GB
Sep 16,Teddye Buchanan,41908,Bal,LB,,FA,Off Injured Reserve,Sun 4:25 pm @ Dal
Sep 16,Upton Stout,41884,SF,CB,,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,Ashton Gillotte,41886,KC,DE,,FA,Off Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Will Johnson,41832,Ari,CB,IR,FA,Off Injured Reserve,Sun 4:05 pm @ SF
Sep 16,Alfred Collins,41828,SF,DT,IR,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,TreVeyon Henderson,41823,NE,RB,,Steel City,Off Injured Reserve,Sun 1:00 pm @ Jax
Sep 16,Carson Schwesinger,41818,Cle,LB,,FA,Off Injured Reserve,Sun 1:00 pm vs Car
Sep 16,Nick Emmanwori,41820,Sea,S,,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Emeka Egbuka,41804,TB,WR,,Monday Night Madison,Off Injured Reserve,Sun 4:05 pm vs Min
Sep 16,Shemar Stewart,41802,Cin,DE,,FA,Off Injured Reserve,Sun 1:00 pm @ Pit
Sep 16,Ashton Jeanty,41791,LV,RB,,Max’s TD Bombers,Off Injured Reserve,Sun 4:25 pm @ NO
Sep 16,Thomas Harper,41146,Det,S,Q,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Mekhi Wingo,41091,Det,DT,,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Isaiah Davis,41031,NYJ,RB,,FA,Off Injured Reserve,Sun 1:00 pm @ Det
Sep 16,Audric Estime,41019,NO,RB,NA,FA,Off Injured Reserve,Sun 4:25 pm vs LV
Sep 16,Jordan Magee,41014,Was,LB,IR,FA,Off Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Theo Johnson,41003,NYG,TE,,FA,Off Injured Reserve,Sun 1:00 pm vs Ten
Sep 16,Dadrion Taylor-Demerson,40999,Ari,"DB,S",,FA,Off Injured Reserve,Sun 4:05 pm @ SF
Sep 16,AJ Barner,41001,Sea,TE,,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Devontez Walker,40991,Bal,WR,,FA,Off Injured Reserve,Sun 4:25 pm @ Dal
Sep 16,Brandon Dorlus,40994,Atl,DE,,FA,Off Injured Reserve,Thu 8:15 pm @ GB
Sep 16,Cedric Gray,40988,Ten,LB,,FA,Off Injured Reserve,Sun 1:00 pm @ NYG
Sep 16,Ty'Ron Hopper,40972,GB,LB,,FA,Off Injured Reserve,Thu 8:15 pm vs Atl
Sep 16,Jalen McMillan,40954,TB,WR,,FA,Off Injured Reserve,Sun 4:05 pm vs Min
Sep 16,Ennis Rakestraw Jr.,40936,Det,"DB,CB",,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Ben Sinnott,40931,Was,TE,,FA,Off Injured Reserve,Sun 1:00 pm vs Sea
Sep 16,Renardo Green,40928,SF,"DB,CB",,FA,Off Injured Reserve,Sun 4:05 pm vs Ari
Sep 16,Jonathon Brooks,40926,Car,RB,IR,Sunday Kevin,Off Injured Reserve,Sun 1:00 pm @ Cle
Sep 16,Cole Bishop,40912,Buf,S,,FA,On Injured Reserve,Sun 1:00 pm vs LAC
Sep 16,Rome Odunze,40901,Chi,WR,,JGrahnasaurs,Off Injured Reserve,Mon 8:15 pm vs Phi
Sep 16,Malik Nabers,40899,NYG,WR,Q,Sunday Kevin,Off Injured Reserve,Sun 1:00 pm vs Ten
Sep 16,Michael Penix Jr.,40889,Atl,QB,,FA,Off Injured Reserve,Thu 8:15 pm @ GB
Sep 16,Xavier Worthy,40877,KC,WR,,FA,Off Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Brock Bowers,40878,LV,TE,Q,Owl Out Blitz,Off Injured Reserve,Sun 4:25 pm @ NO
Sep 16,Sean Tucker,40742,TB,RB,,FA,Off Injured Reserve,Sun 4:05 pm vs Min
Sep 16,Emanuel Wilson,40707,Sea,RB,,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Keaton Mitchell,40641,LAC,RB,,FA,Off Injured Reserve,Sun 1:00 pm @ Buf
Sep 16,Trevor Nowaske,40591,Det,LB,,FA,Off Injured Reserve,Sun 1:00 pm vs NYJ
Sep 16,Tyson Bagent,40504,Chi,QB,Q,FA,Off Injured Reserve,Mon 8:15 pm vs Phi
Sep 16,Ty Okada,40469,Sea,S,Q,FA,Off Injured Reserve,Sun 1:00 pm @ Was
Sep 16,Austin Ajiake,40297,Ind,LB,,FA,Off Injured Reserve,Sun 1:00 pm vs Hou
Sep 16,Chamarri Conner,40160,KC,"DB,S",Q,FA,Off Injured Reserve,Sun 1:00 pm @ Mia
Sep 16,Garrett Williams,40127,Ari,CB,Q,FA,Off Injured Reserve,Sun 4:05 pm @ SF
Sep 16,Byron Young,40124,LAR,LB,,FA,Off Injured Reserve,Sun 8:20 pm @ Den
