Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Apr 6,Isaiah Raikes,42371,Ten,"DT,DE",NA,FA,Added DT,Sun 1:00 pm @ NYG
Apr 6,Tre Avery,34449,Cle,CB,NA,FA,Added CB,Sun 1:00 pm vs Car
Apr 6,Josh Uche,32730,Mia,"LB,DE",,FA,Added DE,Sun 1:00 pm vs KC
Apr 6,Josh Uche,32730,Mia,"LB,DE",,FA,Added LB,Sun 1:00 pm vs KC
Apr 6,Jacob Saylors,40474,Det,RB,,FA,Added RB,Sun 1:00 pm vs NYJ
Apr 6,John Metchie III,33999,Car,WR,,FA,Added WR,Sun 1:00 pm @ Cle
Apr 6,Dre Greenlaw,31980,SF,LB,,FA,Added LB,Sun 4:05 pm vs Ari
Apr 6,Colby Wooden,40132,NO,DT,,FA,Added DT,Sun 4:25 pm vs LV
Apr 6,Jake Bates,40835,Det,K,,FA,Added K,Sun 1:00 pm vs NYJ
Apr 6,Micheal Clemons,34073,Ind,DE,IR,FA,Added DE,Sun 1:00 pm vs Hou
Apr 6,Javon Kinlaw,32684,Was,DT,Q,FA,Added DT,Sun 1:00 pm vs Sea
Apr 6,Brian Burns,31848,NYG,"LB,DE",Q,FA,Added DE,Sun 1:00 pm vs Ten
Apr 6,Brian Burns,31848,NYG,"LB,DE",Q,FA,Added LB,Sun 1:00 pm vs Ten
Apr 6,Jabbar Muhammad,42221,Jax,CB,NA,FA,Added CB,Sun 1:00 pm vs NE
Apr 6,Anthony Nelson,31939,TB,LB,Q,FA,Added LB,Sun 4:05 pm vs Min
Apr 6,Karene Reid,42080,Den,LB,,FA,Added LB,Sun 8:20 pm vs LAR
Apr 6,Drew Ogletree,34148,Ind,TE,,FA,Added TE,Sun 1:00 pm vs Hou
Apr 6,Travis Hunter,41787,Jax,WR,,FA,Added CB,Sun 1:00 pm vs NE
Apr 6,Dalys Beanum,42344,NO,CB,NA,FA,Added CB,Sun 4:25 pm vs LV
Apr 6,D'Andre Swift,32705,Chi,RB,,Owl Out Blitz,Added RB,Mon 8:15 pm vs Phi
Apr 6,Carlton Davis III,31033,NE,CB,,FA,Added CB,Sun 1:00 pm @ Jax
Apr 6,Cornelius Johnson,41099,Bal,WR,NA,FA,Added WR,Sun 4:25 pm @ Dal
Apr 6,Cam Hart,41028,LAC,CB,,FA,Added CB,Sun 1:00 pm @ Buf
Apr 6,Dalen Cambre,42200,NYG,WR,NA,FA,Added WR,Sun 1:00 pm vs Ten
