Date,Player,Player ID,Team,Positions,Status,Roster Status,Change,Game
Aug 6,Otis Reese IV,40708,Buf,LB,NA,FA,Activated,Sun 1:00 pm vs LAC
Aug 5,Tanner Wall,43134,Mia,S,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 5,Seth Coleman-Lyles,42450,Mia,DE,NA,FA,Deactivated,Sun 1:00 pm vs KC
Aug 5,Beaux Collins,42194,Atl,WR,IR-R,FA,Deactivated,Thu 8:15 pm @ GB
Aug 5,Eric Watts,41541,NYJ,DE,NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 5,Keidron Smith,40654,Chi,"DB,CB",NA,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 5,Zack Kuntz,40255,Dal,TE,NA,FA,Deactivated,Sun 4:25 pm vs Bal
Aug 5,Roy Robertson-Harris,29920,NYG,"DL,DT,DE",IR,FA,Deactivated,Sun 1:00 pm vs Ten
Aug 5,Junior Tafuna,42366,Hou,DT,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 5,T.J. Edwards,32403,Chi,LB,,FA,Activated,Mon 8:15 pm vs Phi
Aug 5,Luke Lachey,42041,Hou,TE,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Aug 5,Lawrence Keys,41275,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Aug 5,Ainias Smith,41030,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 5,Elijah Cooks,40374,Car,WR,NA,FA,Activated,Sun 1:00 pm @ Cle
Aug 5,Marlon Tuipulotu,33577,Atl,DT,NA,FA,Activated,Thu 8:15 pm @ GB
Aug 4,Gabriel Benyard,43333,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 4,Tejhaun Palmer,41079,NE,WR,NA,FA,Activated,Sun 1:00 pm @ Jax
Aug 4,LaBryan Ray,34427,Car,"DT,DE",NA,FA,Deactivated,Sun 1:00 pm @ Cle
Aug 4,Zach Horton,42420,Det,TE,NA,FA,Activated,Sun 1:00 pm vs NYJ
Aug 4,Jakobie Keeney-James,42246,Pit,WR,NA,FA,Activated,Sun 1:00 pm vs Cin
Aug 4,Cole Burgess,41502,Pit,WR,IR,FA,Deactivated,Sun 1:00 pm vs Cin
Aug 4,McCallan Castles,41373,GB,TE,NA,FA,Activated,Thu 8:15 pm vs Atl
Aug 4,Jonathan Garvin,32912,Chi,DE,IR,FA,Deactivated,Mon 8:15 pm vs Phi
Aug 4,Ahkello Witherspoon,30179,LAR,"DB,CB",NA,FA,Deactivated,Sun 8:20 pm @ Den
Aug 4,Terrell Jennings,41713,NE,RB,NA,FA,Activated,Sun 1:00 pm @ Jax
Aug 4,Tejhaun Palmer,41079,NE,WR,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Aug 4,Evan Hull,40169,Ari,RB,NA,FA,Activated,Sun 4:05 pm @ SF
Aug 3,Cam Horsley,42370,Ari,DT,NA,FA,Activated,Sun 4:05 pm @ SF
Aug 3,Cameron Mitchell,40184,Ind,CB,IR,FA,Deactivated,Sun 1:00 pm vs Hou
Aug 3,Bobby Brown III,33505,Car,"DT,DE",,FA,Activated,Sun 1:00 pm @ Cle
Aug 3,Charles Snowden,33914,LV,"LB,DE",SUSP,FA,Deactivated,Sun 4:25 pm @ NO
Aug 3,Eli Apple,29244,SF,"DB,CB",NA,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 2,Laki Tasi,42457,Ten,DT,NA,FA,Activated,Sun 1:00 pm @ NYG
Aug 2,Cam Horsley,42370,Ari,DT,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 2,Ja'Lynn Polk,40914,NO,WR,NA,FA,Deactivated,Sun 4:25 pm vs LV
Aug 2,Christian Izien,40681,Det,"S,CB",,FA,Activated,Sun 1:00 pm vs NYJ
Aug 2,David Agoha,40482,Den,DE,NA,FA,Deactivated,Sun 8:20 pm vs LAR
Aug 2,Tre Hawkins III,40228,Min,CB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Aug 2,Evan Hull,40169,Ari,RB,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 2,Ta'Quon Graham,33536,Phi,"DL,DE",NA,FA,Deactivated,Mon 8:15 pm @ Chi
Aug 2,Darnell Savage,31853,Was,"S,CB",NA,FA,Deactivated,Sun 1:00 pm vs Sea
Aug 2,Ben Patterson,42949,Cle,WR,NA,FA,Deactivated,Sun 1:00 pm vs Car
Aug 2,Jared Bartlett,42459,Jax,LB,IR,FA,Activated,Sun 1:00 pm vs NE
Aug 1,Joseph Vaughn,42603,Sea,LB,NA,FA,Activated,Sun 1:00 pm @ Was
Aug 1,Ja'Markis Weston,42232,NYJ,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm @ Det
Aug 1,Ricky Pearsall,40892,SF,WR,IR,FA,Deactivated,Sun 4:05 pm vs Ari
Aug 1,P.J. Mustipher,40693,Ari,DT,NA,FA,Deactivated,Sun 4:05 pm @ SF
Aug 1,Brodric Martin-Rhodes,40122,Ari,"DL,DT",NA,FA,Activated,Sun 4:05 pm @ SF
Aug 1,Haggai Ndubuisi,40481,Hou,DT,NA,FA,Activated,Sun 1:00 pm @ Ind
Aug 1,Cody Hardy,43161,NYJ,TE,NA,FA,Activated,Sun 1:00 pm @ Det
Jul 31,Chamon Metayer,43035,Car,TE,NA,FA,Activated,Sun 1:00 pm @ Cle
Jul 31,Wande Owens,42412,Buf,S,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Jul 31,Lenny Krieg,41782,GB,K,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Jul 31,Chris Collier,41261,LV,RB,IR,FA,Deactivated,Sun 4:25 pm @ NO
Jul 31,Jaden Davis,41124,Ari,"DB,CB",NA,FA,Deactivated,Sun 4:05 pm @ SF
Jul 31,Tanner McLachlan,41066,SF,TE,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Jul 31,Zack Kuntz,40255,Dal,TE,NA,FA,Activated,Sun 4:25 pm vs Bal
Jul 31,Zach Horton,42420,Det,TE,NA,FA,Deactivated,Sun 1:00 pm vs NYJ
Jul 31,Otis Reese IV,40708,Buf,LB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Jul 31,Jalen Virgil,34579,Ari,WR,NA,FA,Deactivated,Sun 4:05 pm @ SF
Jul 30,Gabriel Benyard,43333,Car,WR,NA,FA,Activated,Sun 1:00 pm @ Cle
Jul 30,Sanoussi Kane,41119,Ten,S,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Jul 30,Dan Chisena,33023,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Jul 29,Brenden Rice,41098,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
Jul 29,Casey Washington,41074,Car,WR,NA,FA,Activated,Sun 1:00 pm @ Cle
Jul 29,Haggai Ndubuisi,40481,Hou,DT,NA,FA,Deactivated,Sun 1:00 pm @ Ind
Jul 29,K.J. Henry,40203,Pit,"LB,DE",NA,FA,Activated,Sun 1:00 pm vs Cin
Jul 29,William Bradley-King,33628,SF,"LB,DE",NA,FA,Deactivated,Sun 4:05 pm vs Ari
Jul 29,Montez Sweat,31858,Chi,"DL,DE",,FA,Activated,Mon 8:15 pm vs Phi
Jul 29,Zach Harrison,40115,Atl,"DL,DE",,FA,Deactivated,Thu 8:15 pm @ GB
Jul 29,Trevor Siemian,28638,Ten,QB,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Jul 29,J. Michael Gyllenborg,43116,KC,TE,IR,FA,Deactivated,Sun 1:00 pm @ Mia
Jul 29,Ethan Downs,42209,KC,DE,IR,FA,Deactivated,Sun 1:00 pm @ Mia
Jul 29,Christian Izien,40681,Det,"S,CB",,FA,Deactivated,Sun 1:00 pm vs NYJ
Jul 29,Montez Sweat,31858,Chi,"DL,DE",,FA,Deactivated,Mon 8:15 pm vs Phi
Jul 29,Thomas Yassmin,41397,GB,TE,IR,FA,Activated,Thu 8:15 pm vs Atl
Jul 28,Cody Hardy,43161,NYJ,TE,NA,FA,Deactivated,Sun 1:00 pm @ Det
Jul 28,Mike Reid,42265,NO,CB,,FA,Activated,Sun 4:25 pm vs LV
Jul 28,Jaylin Noel,41885,Hou,WR,,FA,Deactivated,Sun 1:00 pm @ Ind
Jul 28,Lucas Havrisik,34720,GB,K,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Jul 28,Corey Ballentine,32012,Jax,CB,NA,FA,Activated,Sun 1:00 pm vs NE
Jul 28,Lincoln Pare,43339,Ind,RB,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Jul 28,Luke Wysong,42938,Min,WR,NA,FA,Deactivated,Sun 4:05 pm @ TB
Jul 28,Keli Lawson,42918,Min,LB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Jul 28,Kejon Owens,42912,Min,RB,NA,FA,Deactivated,Sun 4:05 pm @ TB
Jul 28,Latrell McCutchin Sr.,42897,Ten,CB,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Jul 28,Lenny Krieg,41782,GB,K,NA,FA,Activated,Thu 8:15 pm vs Atl
Jul 28,Chris Brooks,40625,GB,RB,,FA,Deactivated,Thu 8:15 pm vs Atl
Jul 28,Jaycee Horn,33396,Car,CB,,FA,Activated,Sun 1:00 pm @ Cle
Jul 28,Laki Tasi,42457,Ten,DT,NA,FA,Deactivated,Sun 1:00 pm @ NYG
Jul 28,Kenny McIntosh,40267,Sea,RB,NA,FA,Deactivated,Sun 1:00 pm @ Was
Jul 28,Deven Thompkins,34520,LV,WR,NA,FA,Activated,Sun 4:25 pm @ NO
Jul 28,Nick Bellore,25295,Was,LB,NA,FA,Deactivated,Sun 1:00 pm vs Sea
Jul 26,Jordan Turner,42528,Den,LB,,FA,Deactivated,Sun 8:20 pm vs LAR
Jul 26,Jeremiah Webb,42437,NE,WR,IR,FA,Deactivated,Sun 1:00 pm @ Jax
Jul 25,Jared Bartlett,42459,Jax,LB,IR,FA,Deactivated,Sun 1:00 pm vs NE
Jul 25,Mike Reid,42265,NO,CB,,FA,Deactivated,Sun 4:25 pm vs LV
Jul 25,Tyler Baron,41962,NYJ,"LB,DE",PUP-R,FA,Deactivated,Sun 1:00 pm @ Det
Jul 25,C.J. Ravenell,41582,NYG,DE,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Jul 25,Evan Anderson,41208,SF,DT,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Jul 25,Tanner McLachlan,41066,SF,TE,NA,FA,Activated,Sun 4:05 pm vs Ari
Jul 25,T'Vondre Sweat,40919,NYJ,"DL,DT",,FA,Deactivated,Sun 1:00 pm @ Det
Jul 25,Cam Jones,40557,KC,LB,NA,FA,Deactivated,Sun 1:00 pm @ Mia
Jul 25,Elijah Garcia,34339,Dal,"DL,DE",NA,FA,Activated,Sun 4:25 pm vs Bal
Jul 25,T.J. Edwards,32403,Chi,LB,,FA,Deactivated,Mon 8:15 pm vs Phi
Jul 24,Jimmy Kibble,43368,NE,WR,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Jul 24,Tyrone Broden,42351,Sea,WR,NA,FA,Deactivated,Sun 1:00 pm @ Was
Jul 24,Brenden Schooler,34429,NE,"DB,S",NFI-R,FA,Deactivated,Sun 1:00 pm @ Jax
Jul 24,Nic Scourton,41836,Car,"LB,DE",IR,FA,Deactivated,Sun 1:00 pm @ Cle
Jul 23,Diego Pavia,43001,Bal,QB,NA,FA,Deactivated,Sun 4:25 pm @ Dal
Jul 23,Caden Prieskorn,42243,Car,TE,NA,FA,Activated,Sun 1:00 pm @ Cle
Jul 23,Brock Lampe,42293,Buf,RB,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Jul 22,Bobby Brown III,33505,Car,"DT,DE",,FA,Deactivated,Sun 1:00 pm @ Cle
Jul 22,Terrell Jennings,41713,NE,RB,NA,FA,Deactivated,Sun 1:00 pm @ Jax
Jul 22,Jaycee Horn,33396,Car,CB,,FA,Deactivated,Sun 1:00 pm @ Cle
Jul 22,Brandon Johnson,42179,Phi,"S,CB",NA,FA,Activated,Mon 8:15 pm @ Chi
Jul 21,Dom Jones,42085,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
Jul 21,Jimmy Horn Jr.,41999,Cle,WR,NA,FA,Deactivated,Sun 1:00 pm vs Car
Jul 19,Khalil Dinkins,42972,SF,TE,NA,FA,Deactivated,Sun 4:05 pm vs Ari
Jul 14,Quentin Skinner,42223,Buf,WR,NA,FA,Activated,Sun 1:00 pm vs LAC
Jul 14,Deven Thompkins,34520,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
Jul 14,Quentin Skinner,42223,Buf,WR,NA,FA,Activated,Sun 1:00 pm vs LAC
Jul 14,Deven Thompkins,34520,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
Jul 7,C.J. Ravenell,41582,NYG,DE,NA,FA,Activated,Sun 1:00 pm vs Ten
Jul 7,Rico Payton,41190,NYG,CB,IR,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 29,Terrion Arnold,40902,Sea,CB,CEL,FA,Deactivated,Sun 1:00 pm @ Was
Jun 25,K.J. Henry,40203,Pit,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 18,Charles Snowden,33914,LV,"LB,DE",SUSP,FA,Activated,Sun 4:25 pm @ NO
Jun 18,Corey Ballentine,32012,Jax,CB,NA,FA,Deactivated,Sun 1:00 pm vs NE
Jun 17,Mason Shipley,42948,NO,K,NA,FA,Deactivated,Sun 4:25 pm vs LV
Jun 17,Dashawn Jones,42944,NO,CB,NA,FA,Deactivated,Sun 4:25 pm vs LV
Jun 17,Casey Washington,41074,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Jun 17,Elijah Garcia,34339,Dal,"DL,DE",NA,FA,Deactivated,Sun 4:25 pm vs Bal
Jun 16,Jahvaree Ritzie,42480,Min,"DT,DE",NA,FA,Activated,Sun 4:05 pm @ TB
Jun 16,Marshall Lang,42353,Min,TE,NA,FA,Activated,Sun 4:05 pm @ TB
Jun 16,Brandon Johnson,42179,Phi,"S,CB",NA,FA,Deactivated,Mon 8:15 pm @ Chi
Jun 16,C.J. Ravenell,41582,NYG,DE,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 16,Dominique Hampton,41039,Ten,"LB,S,CB",NA,FA,Deactivated,Sun 1:00 pm @ NYG
Jun 16,Michael Woods II,34158,Den,WR,NA,FA,Deactivated,Sun 8:20 pm vs LAR
Jun 16,Joe Tryon-Shoyinka,33420,Cle,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Car
Jun 16,Jacoby Windmon,41165,Pit,LB,NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 15,Levi Wentz,43241,Pit,WR,NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 15,Jakobie Keeney-James,42246,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 15,Luke Lachey,42041,Hou,TE,NA,FA,Activated,Sun 1:00 pm @ Ind
Jun 11,Gabriel Benyard,43333,Car,WR,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Jun 11,Max Tomczak,43015,Buf,WR,NA,FA,Activated,Sun 1:00 pm vs LAC
Jun 11,Dorian Strong,42002,Buf,CB,NFI-R,FA,Deactivated,Sun 1:00 pm vs LAC
Jun 11,Deven Thompkins,34520,LV,WR,NA,FA,Activated,Sun 4:25 pm @ NO
Jun 11,Joaquin Davis,42072,Pit,WR,NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 11,Daryl Porter,42064,Pit,CB,NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 11,Corey Rucker,43248,LV,WR,IR,FA,Deactivated,Sun 4:25 pm @ NO
Jun 11,Brandon Johnson,34571,Pit,WR,NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 11,Sincere McCormick,34551,SF,RB,NA,FA,Activated,Sun 4:05 pm vs Ari
Jun 10,Chandler Martin,42470,NYG,LB,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 9,Reuben Lowery III,42472,Ind,S,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Jun 9,Brandon Johnson,34571,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 9,Levi Wentz,43241,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 8,Quentin Skinner,42223,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
Jun 5,Chamon Metayer,43035,Car,TE,NA,FA,Deactivated,Sun 1:00 pm @ Cle
Jun 5,Benton Whitley,34332,Cle,"LB,DE",NA,FA,Activated,Sun 1:00 pm vs Car
Jun 4,Joshua Karty,41081,Ari,K,NA,FA,Deactivated,Sun 4:05 pm @ SF
Jun 4,Keith Taylor,33554,Atl,CB,NA,FA,Deactivated,Thu 8:15 pm @ GB
Jun 4,Jamin Davis,33407,Pit,"LB,DE",NA,FA,Activated,Sun 1:00 pm vs Cin
Jun 4,Michael Briscoe,43242,Min,WR,NA,FA,Activated,Sun 4:05 pm @ TB
Jun 4,Joaquin Davis,42072,Pit,WR,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 3,Chandler Martin,42470,NYG,LB,NA,FA,Activated,Sun 1:00 pm vs Ten
Jun 3,Jason Sanders,31199,NYJ,K,NA,FA,Activated,Sun 1:00 pm @ Det
Jun 2,Jordan Colbert,41691,Mia,S,NA,FA,Deactivated,Sun 1:00 pm vs KC
Jun 2,Ja'Corey Brooks,42482,Was,WR,NA,FA,Deactivated,Sun 1:00 pm vs Sea
Jun 2,Makari Paige,42198,NYG,S,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 2,Elijah Mitchell,33582,KC,RB,NA,FA,Activated,Sun 1:00 pm @ Mia
Jun 2,Jason Sanders,31199,NYJ,K,NA,FA,Deactivated,Sun 1:00 pm @ Det
Jun 1,Chandler Martin,42470,NYG,LB,NA,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 1,Seth Henigan,42205,Ind,QB,NA,FA,Deactivated,Sun 1:00 pm vs Hou
Jun 1,Da'Quan Felton,42201,NYJ,WR,NA,FA,Activated,Sun 1:00 pm @ Det
Jun 1,Daryl Porter,42064,Pit,CB,NA,FA,Deactivated,Sun 1:00 pm vs Cin
Jun 1,Julian Hill,40629,NE,TE,IR,FA,Deactivated,Sun 1:00 pm @ Jax
Jun 1,Gunner Olszewski,32612,NYG,WR,IR,FA,Deactivated,Sun 1:00 pm vs Ten
Jun 1,Mac Dalena,42107,Buf,WR,NA,FA,Activated,Sun 1:00 pm vs LAC
Jun 1,Kobe King,41966,NYJ,LB,NA,FA,Deactivated,Sun 1:00 pm @ Det
Jun 1,Lenny Krieg,41782,GB,K,NA,FA,Deactivated,Thu 8:15 pm vs Atl
Jun 1,Samori Toure,34214,Phi,WR,NA,FA,Activated,Mon 8:15 pm @ Chi
May 28,Sincere McCormick,34551,SF,RB,NA,FA,Deactivated,Sun 4:05 pm vs Ari
May 28,Darrick Forrest,33551,SF,S,IR,FA,Deactivated,Sun 4:05 pm vs Ari
May 27,Max Tomczak,43015,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
May 27,Jeremiah McClendon,42945,Cle,CB,NA,FA,Deactivated,Sun 1:00 pm vs Car
May 27,Parris Campbell,31891,Dal,WR,NA,FA,Deactivated,Sun 4:25 pm vs Bal
May 27,Jahvaree Ritzie,42480,Min,"DT,DE",NA,FA,Deactivated,Sun 4:05 pm @ TB
May 26,Tyron Herring,42252,NE,CB,NA,FA,Activated,Sun 1:00 pm @ Jax
May 26,K.C. Ossai,42363,Hou,LB,IR,FA,Activated,Sun 1:00 pm @ Ind
May 21,Ajani Carter,42569,Hou,"DB,CB",NA,FA,Deactivated,Sun 1:00 pm @ Ind
May 21,Deion Hankins,42403,Chi,RB,NA,FA,Deactivated,Mon 8:15 pm vs Phi
May 21,Jalin Conyers,42167,Mia,TE,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 21,Carlos Washington Jr.,40420,Mia,RB,NA,FA,Activated,Sun 1:00 pm vs KC
May 20,Jamil Muhammad,42318,Cle,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Car
May 20,Brandon George,42108,Phi,LB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
May 19,Keith Randolph,41325,GB,DT,NA,FA,Deactivated,Thu 8:15 pm vs Atl
May 19,Shaleak Knotts,42917,Min,WR,NA,FA,Deactivated,Sun 4:05 pm @ TB
May 19,Caden Prieskorn,42243,Car,TE,NA,FA,Deactivated,Sun 1:00 pm @ Cle
May 19,Isaiah Wooden,41226,LAC,WR,NA,FA,Deactivated,Sun 1:00 pm @ Buf
May 18,Alex Bullock,42957,Jax,WR,NA,FA,Deactivated,Sun 1:00 pm vs NE
May 18,Bryce Pierre,42274,Car,TE,NA,FA,Deactivated,Sun 1:00 pm @ Cle
May 18,Montrell Johnson Jr.,42173,Car,RB,NA,FA,Deactivated,Sun 1:00 pm @ Cle
May 18,Jordon Vaughn,43329,Ind,RB,NA,FA,Deactivated,Sun 1:00 pm vs Hou
May 14,Michael Briscoe,43242,Min,WR,NA,FA,Deactivated,Sun 4:05 pm @ TB
May 14,Jordan Botelho,42906,Min,LB,NA,FA,Deactivated,Sun 4:05 pm @ TB
May 14,Luke Lachey,42041,Hou,TE,NA,FA,Deactivated,Sun 1:00 pm @ Ind
May 14,James Ester,41459,Mia,DT,NA,FA,Activated,Sun 1:00 pm vs KC
May 14,Brodric Martin-Rhodes,40122,Ari,"DL,DT",NA,FA,Deactivated,Sun 4:05 pm @ SF
May 13,James Ester,41459,Mia,DT,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 13,Brenden Rice,41098,LV,WR,NA,FA,Activated,Sun 4:25 pm @ NO
May 13,Xavier Thomas,41013,SF,"LB,DE",SUSP,FA,Deactivated,Sun 4:05 pm vs Ari
May 13,Cory Trice Jr.,40256,Pit,CB,NA,FA,Deactivated,Sun 1:00 pm vs Cin
May 13,Luke Lachey,42041,Hou,TE,NA,FA,Activated,Sun 1:00 pm @ Ind
May 13,MJ Devonshire Jr.,41101,GB,CB,NA,FA,Activated,Thu 8:15 pm vs Atl
May 12,Niles King,42924,KC,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm @ Mia
May 12,Maddux Trujillo,42125,Buf,K,NA,FA,Deactivated,Sun 1:00 pm vs LAC
May 12,Thomas Yassmin,41397,GB,TE,IR,FA,Deactivated,Thu 8:15 pm vs Atl
May 12,Tanner McLachlan,41066,SF,TE,NA,FA,Deactivated,Sun 4:05 pm vs Ari
May 12,Deuce Vaughn,40240,Hou,RB,NA,FA,Deactivated,Sun 1:00 pm @ Ind
May 12,Milo Eifler,33696,Ten,LB,IR,FA,Deactivated,Sun 1:00 pm @ NYG
May 12,Brenden Rice,41098,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
May 11,Brandon Frazier,43379,Atl,TE,NA,FA,Deactivated,Thu 8:15 pm @ GB
May 11,Squirrel White,43349,Chi,WR,NA,FA,Deactivated,Mon 8:15 pm vs Phi
May 11,Luke Lachey,42041,Hou,TE,NA,FA,Deactivated,Sun 1:00 pm @ Ind
May 11,Owen Wright,40639,Hou,RB,NA,FA,Deactivated,Sun 1:00 pm @ Ind
May 11,Carlos Washington Jr.,40420,Mia,RB,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 11,Evan Hull,40169,Ari,RB,NA,FA,Activated,Sun 4:05 pm @ SF
May 11,Deven Thompkins,34520,LV,WR,NA,FA,Deactivated,Sun 4:25 pm @ NO
May 11,Ja'Quinden Jackson,42214,Phi,RB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
May 11,MJ Devonshire Jr.,41101,GB,CB,NA,FA,Deactivated,Thu 8:15 pm vs Atl
May 11,Benton Whitley,34332,Cle,"LB,DE",NA,FA,Deactivated,Sun 1:00 pm vs Car
May 10,Mac Dalena,42107,Buf,WR,NA,FA,Deactivated,Sun 1:00 pm vs LAC
May 9,Michael Wiley,41234,TB,RB,NA,FA,Deactivated,Sun 4:05 pm vs Min
May 9,Hal Presley III,42060,KC,WR,NA,FA,Deactivated,Sun 1:00 pm @ Mia
May 9,Sal Cannella,33932,Cle,TE,NA,FA,Deactivated,Sun 1:00 pm vs Car
May 9,John Bullock,42099,TB,LB,NA,FA,Activated,Sun 4:05 pm vs Min
May 9,Courtney Jackson,42071,Ten,WR,NA,FA,Activated,Sun 1:00 pm @ NYG
May 9,Elijah Chatman,41634,Cle,DT,IR,FA,Activated,Sun 1:00 pm vs Car
May 8,Swayze Bozeman,41554,Cin,LB,,FA,Activated,Sun 1:00 pm @ Pit
May 8,Andre Baccellia,32943,Ari,WR,NA,FA,Deactivated,Sun 4:05 pm @ SF
May 8,Brandon McManus,27120,GB,K,NA,FA,Deactivated,Thu 8:15 pm vs Atl
May 7,Tysheem Johnson,42399,Sea,S,NA,FA,Deactivated,Sun 1:00 pm @ Was
May 7,Jordan Oladokun,42123,LAC,CB,NA,FA,Deactivated,Sun 1:00 pm @ Buf
May 7,Josh Fuga,42103,LAC,DE,NA,FA,Deactivated,Sun 1:00 pm @ Buf
May 7,John Bullock,42099,TB,LB,NA,FA,Deactivated,Sun 4:05 pm vs Min
May 7,Courtney Jackson,42071,Ten,WR,NA,FA,Deactivated,Sun 1:00 pm @ NYG
May 7,Zah Frazier,41955,Chi,CB,NA,FA,Deactivated,Mon 8:15 pm vs Phi
May 7,Elijah Chatman,41634,Cle,DT,IR,FA,Deactivated,Sun 1:00 pm vs Car
May 7,Swayze Bozeman,41554,Cin,LB,,FA,Deactivated,Sun 1:00 pm @ Pit
May 7,Chris Smith II,40178,NYJ,S,NA,FA,Deactivated,Sun 1:00 pm @ Det
May 7,Marlon Tuipulotu,33577,Atl,DT,NA,FA,Deactivated,Thu 8:15 pm @ GB
May 7,Nasir Adderley,31892,LAC,S,NA,FA,Deactivated,Sun 1:00 pm @ Buf
May 7,Kenny Moore II,30669,Phi,CB,NA,FA,Deactivated,Mon 8:15 pm @ Chi
May 7,Jacoby Windmon,41165,Pit,LB,NA,FA,Deactivated,Sun 1:00 pm vs Cin
May 5,Zacch Pickens,40111,Atl,"DL,DT",NA,FA,Activated,Thu 8:15 pm @ GB
May 5,Tucker Large,43162,Phi,S,NFI-R,FA,Deactivated,Mon 8:15 pm @ Chi
May 5,Daequan Hardy,41055,Pit,CB,IR,FA,Deactivated,Sun 1:00 pm vs Cin
May 4,K.C. Ossai,42363,Hou,LB,IR,FA,Deactivated,Sun 1:00 pm @ Ind
May 4,Jason Maitre,41718,Mia,CB,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 4,Isaiah Johnson,41427,Mia,CB,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 4,Derrick McLendon,41307,Mia,DE,NA,FA,Deactivated,Sun 1:00 pm vs KC
May 4,Jaheim Bell,41106,Pit,TE,NA,FA,Activated,Sun 1:00 pm vs Cin
May 4,Zack Kuntz,40255,Dal,TE,NA,FA,Deactivated,Sun 4:25 pm vs Bal
May 4,Justin Shorter,40167,LV,"WR,TE",IR,FA,Deactivated,Sun 4:25 pm @ NO
May 4,Desmond Ridder,34030,GB,QB,NA,FA,Deactivated,Thu 8:15 pm vs Atl
May 4,Jake Haener,40144,NYG,QB,NA,FA,Deactivated,Sun 1:00 pm vs Ten
May 4,Zacch Pickens,40111,Atl,"DL,DT",NA,FA,Deactivated,Thu 8:15 pm @ GB
May 3,Matt Lauter,43130,Min,TE,NA,FA,Deactivated,Sun 4:05 pm @ TB
May 3,Charles Snowden,33914,LV,"LB,DE",SUSP,FA,Deactivated,Sun 4:25 pm @ NO
